begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,ERAB_MOD_ATT_QCI1,ERAB_MOD_ATT_QCI3,ERAB_REL_ENB_RNL_INA_QCI2,UL_PRB_UTIL_TTI_MEAN,SINR_PUCCH_LEVEL_17,RSSI_PUCCH_LEVEL_07,UE_PWR_HEADROOM_PUSCH_LEVEL28,RSSI_CELL_PUCCH_LEVEL_4,SINR_PUCCH_LEVEL_11,RSSI_CELL_PUSCH_LEVEL_3,UE_PWR_HEADROOM_PUSCH_LEVEL3,UE_PWR_HEADROOM_PUSCH_LEVEL31,RSSI_CELL_PUCCH_LEVEL_2,RSSI_CELL_PUCCH_LEVEL_20,RSSI_CELL_PUCCH_LEVEL_6,RSSI_CELL_PUCCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL26,RSSI_PUSCH_LEVEL_02,SINR_PUCCH_LEVEL_6,RSSI_PUCCH_LEVEL_08,UE_PWR_HEADROOM_PUSCH_LEVEL16,SINR_PUSCH_LEVEL_11,SINR_PUCCH_LEVEL_4,RSSI_CELL_PUSCH_LEVEL_6,SINR_PUSCH_LEVEL_7,RSSI_CELL_PUCCH_LEVEL_13,SINR_PUCCH_MIN,RSSI_PUSCH_LEVEL_14,RSSI_CELL_PUSCH_LEVEL_7,RSSI_PUCCH_LEVEL_01,RSSI_CELL_PUCCH_LEVEL_22,UE_PWR_HEADROOM_PUSCH_LEVEL32,RSSI_CELL_PUSCH_MIN,UE_PWR_HEADROOM_PUSCH_LEVEL8,RSSI_PUSCH_LEVEL_19,SINR_PUSCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL29,SINR_PUCCH_LEVEL_1,RSSI_PUSCH_LEVEL_18,SINR_PUSCH_LEVEL_19,RSSI_PUSCH_LEVEL_22,SINR_PUSCH_LEVEL_16,SINR_PUCCH_LEVEL_21,UE_PWR_HEADROOM_PUSCH_LEVEL2,SINR_PUCCH_LEVEL_20,SINR_PUCCH_MAX,RSSI_PUCCH_LEVEL_18,SINR_PUSCH_LEVEL_14,UE_PWR_HEADROOM_PUSCH_LEVEL7,RSSI_PUSCH_LEVEL_09,RSSI_CELL_PUSCH_LEVEL_1,UE_PWR_HEADROOM_PUSCH_LEVEL19,SINR_PUSCH_LEVEL_4,UE_PWR_HEADROOM_PUSCH_LEVEL12,RSSI_PUCCH_LEVEL_03,RSSI_CELL_PUSCH_LEVEL_8,RSSI_CELL_PUCCH_LEVEL_16,SINR_PUCCH_LEVEL_10,UE_PWR_HEADROOM_PUSCH_MIN,SINR_PUSCH_AVG,UL_AMC_DOWNGRADE,UE_PWR_HEADROOM_PUSCH_LEVEL30,RSSI_CELL_PUCCH_LEVEL_12,RSSI_PUSCH_LEVEL_04,UE_PWR_HEADROOM_PUSCH_LEVEL1,SINR_PUSCH_LEVEL_2,RSSI_CELL_PUCCH_LEVEL_7,UE_PWR_HEADROOM_PUSCH_LEVEL11,SINR_PUSCH_LEVEL_17,RSSI_PUCCH_LEVEL_02,RSSI_PUCCH_LEVEL_10,RSSI_PUSCH_LEVEL_03,UE_PWR_HEADROOM_PUSCH_MAX,RSSI_PUSCH_LEVEL_08,SINR_PUSCH_LEVEL_1,RSSI_PUSCH_LEVEL_16,SINR_PUSCH_LEVEL_13,RSSI_CELL_PUSCH_LEVEL_2,RSSI_PUSCH_LEVEL_01,RSSI_PUCCH_MAX,SINR_PUSCH_LEVEL_22,RSSI_PUCCH_LEVEL_20,UE_PWR_HEADROOM_PUSCH_LEVEL27,RSSI_PUCCH_LEVEL_05,UE_PWR_HEADROOM_PUSCH_AVG,RSSI_CELL_PUCCH_LEVEL_8,SINR_PUSCH_LEVEL_21,RSSI_CELL_PUCCH_LEVEL_17,RSSI_CELL_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_11,RSSI_PUCCH_MIN,RSSI_PUSCH_LEVEL_13,RSSI_CELL_PUCCH_LEVEL_18,UE_PWR_HEADROOM_PUSCH_LEVEL24,AVG_RTWP_RX_ANT_2,UE_PWR_HEADROOM_PUSCH_LEVEL15,SINR_PUCCH_LEVEL_3,SINR_PUSCH_LEVEL_20,SINR_PUCCH_LEVEL_8,SINR_PUCCH_LEVEL_2,UE_PWR_HEADROOM_PUSCH_LEVEL17,RSSI_CELL_PUSCH_LEVEL_5,UE_PWR_HEADROOM_PUSCH_LEVEL6,SINR_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_12,SINR_PUCCH_LEVEL_13,SINR_PUCCH_LEVEL_12,AVG_RTWP_RX_ANT_1,RSSI_PUSCH_LEVEL_17,RSSI_PUCCH_AVG,SINR_PUCCH_LEVEL_15,SINR_PUCCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL21,SINR_PUCCH_LEVEL_7,AVG_RTWP_RX_ANT_4,RSSI_PUSCH_MAX,SINR_PUSCH_LEVEL_10,SINR_PUCCH_LEVEL_22,SINR_PUSCH_LEVEL_12,RSSI_PUCCH_LEVEL_21,UE_PWR_HEADROOM_PUSCH_LEVEL9,RSSI_PUCCH_LEVEL_22,RSSI_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_06,UE_PWR_HEADROOM_PUSCH_LEVEL20,RSSI_PUSCH_LEVEL_11,RSSI_CELL_PUCCH_LEVEL_1,UE_PWR_HEADROOM_PUSCH_LEVEL5,RSSI_CELL_PUCCH_LEVEL_15,RSSI_PUCCH_LEVEL_09,UE_PWR_HEADROOM_PUSCH_LEVEL10,UE_PWR_HEADROOM_PUSCH_LEVEL4,SINR_PUSCH_MAX,RSSI_CELL_PUSCH_LEVEL_10,SINR_PUCCH_LEVEL_14,RSSI_PUSCH_LEVEL_12,SINR_PUSCH_LEVEL_15,RSSI_PUCCH_LEVEL_14,RSSI_CELL_PUCCH_MEAN,RSSI_PUCCH_LEVEL_15,UL_AMC_UPGRADE,RSSI_CELL_PUCCH_LEVEL_14,UE_PWR_HEADROOM_PUSCH_LEVEL13,RSSI_CELL_PUCCH_MAX,RSSI_PUCCH_LEVEL_17,UE_PWR_HEADROOM_PUSCH_LEVEL18,SINR_PUSCH_LEVEL_5,SINR_PUCCH_LEVEL_16,UE_PWR_HEADROOM_PUSCH_LEVEL22,RSSI_CELL_PUCCH_LEVEL_5,RSSI_CELL_PUCCH_LEVEL_3,RSSI_CELL_PUCCH_MIN,RSSI_PUSCH_AVG,UE_PWR_HEADROOM_PUSCH_LEVEL14,RSSI_PUCCH_LEVEL_04,SINR_PUCCH_LEVEL_18,RSSI_PUSCH_LEVEL_07,RSSI_PUSCH_LEVEL_21,UL_IOT_PUSCH_DIST_BIN_3,SINR_PUCCH_AVG,AVG_RTWP_RX_ANT_3,RSSI_CELL_PUCCH_LEVEL_10,RSSI_CELL_PUCCH_LEVEL_11,UE_PWR_HEADROOM_PUSCH_LEVEL25,RSSI_CELL_PUCCH_LEVEL_21,RSSI_CELL_PUSCH_LEVEL_9,RSSI_PUSCH_LEVEL_10,RSSI_PUSCH_LEVEL_05,RSSI_CELL_PUSCH_MAX,RSSI_PUCCH_LEVEL_13,RSSI_CELL_PUSCH_MEAN,RSSI_CELL_PUSCH_LEVEL_4,RSSI_PUSCH_LEVEL_20,UE_PWR_HEADROOM_PUSCH_LEVEL23,RSSI_PUSCH_LEVEL_15,SINR_PUSCH_LEVEL_18,SINR_PUCCH_LEVEL_5,SINR_PUSCH_LEVEL_8,RSSI_PUSCH_MIN,SINR_PUSCH_MIN,SINR_PUSCH_LEVEL_3,RSSI_PUSCH_LEVEL_06,SINR_PUSCH_LEVEL_6,RSSI_PUCCH_LEVEL_16
2022-03-13,"MRBTS-5200,LNBTS-5200,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16760.0,dynamic,97.5,,,,246.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5081,LNBTS-5081,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16180.0,dynamic,100.0,,,,,5719417.0,18514067.0,758.0,4306208.0,20640456.0,2634119.0,240340.0,133.0,2086983.0,113860.0,8177232.0,7219496.0,9136.0,3646623.0,5899155.0,24377729.0,1864748.0,3975375.0,3346123.0,4601442.0,3951602.0,2400088.0,-55.0,5475021.0,4107618.0,5603865.0,62165.0,20.0,-130.0,1358497.0,201624.0,4182508.0,234.0,5352110.0,520210.0,4311503.0,23739.0,5795986.0,452442.0,136098.0,1127652.0,43.0,1993414.0,5125377.0,959003.0,4683939.0,46064808.0,583185.0,1987132.0,3065011.0,2226943.0,4665858.0,678185.0,17905260.0,1.0,11.458333333333334,648414.0,67.0,3511745.0,3840380.0,75852.0,1546502.0,7873543.0,2608571.0,5939837.0,1125634.0,19250590.0,4093927.0,63.0,4094152.0,7373548.0,2335608.0,4475699.0,2056150.0,13107394.0,-57.0,773881.0,796184.0,3079.0,8216512.0,23.041666666666668,8217179.0,1212777.0,466683.0,187517.0,15889240.0,-139.0,5513952.0,337601.0,38393.0,,2373444.0,2860011.0,2841610.0,11986677.0,3294604.0,1339011.0,4547565.0,698509.0,2160918.0,11531313.0,18223420.0,18460858.0,,1246457.0,-103.9375,9733383.0,13464315.0,230711.0,8797496.0,,-63.0,4282745.0,287407.0,3674642.0,517226.0,1846939.0,837196.0,1071213.0,14600756.0,330000.0,5687541.0,18232350.0,558875.0,1178876.0,25316101.0,2264374.0,428932.0,41.0,3525116.0,14890696.0,6203636.0,5009026.0,6027624.0,-102.8125,5020343.0,2679741.0,1953858.0,2861174.0,-65.0,2852158.0,808403.0,2647323.0,7806151.0,120450.0,6378845.0,3394755.0,-130.0,-106.61458333333333,2645856.0,3933529.0,3300893.0,3490935.0,36015.0,,9.854166666666666,,5037007.0,4512859.0,26838.0,72965.0,4588021.0,4676642.0,5097650.0,-76.0,7528152.0,-108.17708333333333,3217946.0,93759.0,73593.0,4251378.0,4878984.0,4820480.0,4165258.0,-139.0,-57.0,1460885.0,4436638.0,3145020.0,3300135.0
2022-03-13,"MRBTS-5084,LNBTS-5084,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16712.0,dynamic,100.0,,,,4.979166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5082,LNBTS-5082,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16780.0,dynamic,100.0,,,,66.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5084,LNBTS-5084,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16231.0,dynamic,100.0,,,,,3030869.0,22670397.0,535.0,5240483.0,20772486.0,2534321.0,123966.0,10.0,3020279.0,69815.0,8972225.0,7055523.0,7845.0,2970957.0,11659904.0,29416033.0,1337088.0,4512127.0,7594424.0,4667687.0,4700982.0,1773244.0,-53.0,5906293.0,4615703.0,6796977.0,3049.0,4.0,-130.0,1094785.0,188520.0,4019718.0,170.0,9314118.0,487359.0,2667183.0,11222.0,5859637.0,143257.0,42683.0,425032.0,41.0,1340847.0,5794716.0,863569.0,4913727.0,44693963.0,517550.0,2437000.0,2759163.0,2720932.0,5316420.0,391882.0,21449489.0,1.0,8.333333333333334,746189.0,29.0,2759990.0,4542164.0,22668.0,1927589.0,8466443.0,2330598.0,5339603.0,1586821.0,21748897.0,4512812.0,63.0,4185982.0,10774347.0,2203338.0,5157348.0,2193899.0,13429959.0,-61.0,336992.0,444346.0,2992.0,9796089.0,23.552083333333332,8639966.0,534298.0,393078.0,120419.0,17538423.0,-139.0,6244372.0,243873.0,36190.0,,1904302.0,6017485.0,1381067.0,19103723.0,5742748.0,1044140.0,3981699.0,627496.0,1044802.0,11914553.0,13403976.0,15709617.0,,1170730.0,-105.32291666666667,5745297.0,18789580.0,198466.0,15750670.0,,-69.0,4368718.0,75177.0,4251749.0,444609.0,1419369.0,554413.0,597880.0,17804029.0,298363.0,6413740.0,17196491.0,436662.0,600555.0,29822441.0,1909970.0,297907.0,42.0,3812663.0,9583832.0,7189950.0,5402752.0,5609207.0,-105.39583333333333,4393300.0,3089554.0,1222661.0,2512026.0,-70.0,2104354.0,999360.0,3501055.0,4327841.0,104258.0,7351051.0,4353164.0,-130.0,-107.17708333333333,2208368.0,4712715.0,1720442.0,3608921.0,36044.0,,5.958333333333333,,4679827.0,3830723.0,14931.0,15259.0,5204509.0,5081657.0,4991121.0,-76.0,6982893.0,-107.6875,2746667.0,97964.0,64741.0,4284342.0,3695530.0,10298919.0,4672529.0,-139.0,-49.0,1673718.0,4497981.0,3960497.0,2703532.0
2022-03-12,"MRBTS-5084,LNBTS-5084,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",794.0,dynamic,0.3472222222222222,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5062,LNBTS-5062,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16172.0,dynamic,100.0,,,,,138800.0,508437.0,16.0,542479.0,573100.0,115874.0,39488.0,0.0,424657.0,15352.0,645268.0,173105.0,163.0,419397.0,145339.0,639179.0,24328.0,91626.0,51820.0,61762.0,317997.0,23986.0,-40.0,91579.0,60244.0,433672.0,1390.0,2816.0,-130.0,20259.0,18743.0,142297.0,2.0,147564.0,44407.0,112226.0,1727.0,63519.0,20841.0,39721.0,35058.0,40.0,21707.0,62178.0,24103.0,77929.0,85313656.0,11499.0,414224.0,32079.0,205537.0,77006.0,12232.0,486417.0,1.0,3.4375,30189.0,1.0,45401.0,194492.0,73516.0,334462.0,497282.0,19528.0,82355.0,107228.0,579076.0,305979.0,63.0,85370.0,683480.0,91936.0,78337.0,118685.0,2241654.0,-64.0,53090.0,15990.0,84.0,367623.0,16.177083333333332,443398.0,65252.0,11399.0,19489.0,575443.0,-139.0,70355.0,16319.0,599.0,,27637.0,127761.0,110059.0,341834.0,195125.0,22538.0,85841.0,31032.0,56669.0,394410.0,687223.0,583197.0,,77137.0,-106.84375,489699.0,371042.0,4448.0,257383.0,,-69.0,103717.0,29521.0,76723.0,12487.0,19722.0,56593.0,18362.0,486184.0,7017.0,57127.0,82116236.0,35043.0,16737.0,733689.0,16937.0,34892.0,38.0,86671.0,621403.0,64998.0,52358.0,104781.0,-123.59375,76465.0,80985.0,17300.0,42789.0,-72.0,29295.0,17594.0,459656.0,271610.0,2564.0,681072.0,524389.0,-130.0,-114.66666666666667,51556.0,250942.0,76235.0,81795.0,3130.0,,9.822916666666666,,94458.0,72189.0,312.0,5860.0,90500.0,53793.0,150976.0,-80.0,145289.0,-124.21875,122209.0,8045.0,1010.0,102285.0,91401.0,95320.0,224693.0,-139.0,-39.0,339786.0,104312.0,387730.0,40572.0
2022-03-11,"MRBTS-5083,LNBTS-5083,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16739.0,dynamic,100.0,,,,23.291666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5086,LNBTS-5086,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16175.0,dynamic,100.0,,,,,59591.0,277846.0,0.0,267657.0,325691.0,55977.0,27885.0,0.0,250548.0,0.0,235067.0,66752.0,0.0,348410.0,87116.0,342437.0,202.0,47422.0,53042.0,32395.0,205263.0,6459.0,-34.0,27503.0,20550.0,682438.0,0.0,78.0,-130.0,12629.0,53.0,64755.0,0.0,203507.0,56.0,12592.0,2.0,25260.0,918.0,26899.0,2188.0,33.0,3837.0,33823.0,14269.0,37484.0,86084379.0,3.0,351196.0,8977.0,103697.0,19714.0,1.0,287665.0,0.0,-4.822916666666667,27030.0,0.0,15559.0,88752.0,45527.0,508118.0,136027.0,12578.0,24059.0,93143.0,221926.0,188402.0,63.0,38605.0,1273770.0,2021.0,36464.0,68069.0,2888266.0,-83.0,82.0,1.0,0.0,194186.0,10.447916666666666,86579.0,406.0,0.0,0.0,160003.0,-139.0,20161.0,0.0,0.0,,3275.0,142589.0,2426.0,154754.0,240507.0,76.0,38422.0,14680.0,6885.0,90521.0,300896.0,300076.0,,629.0,-113.23958333333333,122073.0,198679.0,0.0,110892.0,,-78.0,55979.0,148.0,35775.0,0.0,12032.0,0.0,441.0,281855.0,2.0,27393.0,84730572.0,18214.0,715.0,304886.0,13379.0,23553.0,36.0,8974.0,219202.0,25035.0,25563.0,31650.0,-127.94791666666667,18152.0,39329.0,3906.0,11357.0,-91.0,6541.0,19.0,383271.0,83289.0,2.0,276142.0,282386.0,-130.0,-123.03125,5864.0,118851.0,23103.0,41747.0,1.0,,4.15625,,24939.0,16691.0,0.0,0.0,24270.0,29699.0,69608.0,-90.0,65017.0,-129.72916666666666,43364.0,3.0,1.0,11371.0,24057.0,89012.0,106998.0,-139.0,-38.0,362869.0,55679.0,320732.0,14395.0
2022-03-11,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16747.0,dynamic,90.0,,,,42.3731884057971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5078,LNBTS-5078,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16741.0,dynamic,100.0,,,,280.5208333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16,"MRBTS-5102,LNBTS-5102,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16181.0,dynamic,100.0,,,,,249715.0,4036705.0,31.0,3445704.0,3745174.0,1262468.0,48763.0,0.0,2371556.0,10584.0,3959424.0,1361249.0,739.0,1193768.0,1977247.0,5414587.0,147170.0,963290.0,1220936.0,887678.0,1251411.0,88233.0,-41.0,698115.0,760653.0,1256078.0,263.0,4.0,-130.0,305850.0,16815.0,894236.0,5.0,1201790.0,48631.0,449156.0,794.0,774324.0,16644.0,25031.0,42298.0,37.0,116500.0,927233.0,271697.0,977669.0,77791271.0,28443.0,660297.0,368471.0,534985.0,765477.0,36409.0,3822797.0,1.0,6.635416666666667,146869.0,1.0,164966.0,1100586.0,13129.0,456324.0,2932396.0,361590.0,726764.0,284666.0,3929923.0,1413607.0,63.0,968258.0,1952070.0,288533.0,932121.0,1143337.0,3724378.0,-70.0,40404.0,38618.0,141.0,1964181.0,19.645833333333332,2123304.0,87709.0,19982.0,11028.0,3108511.0,-139.0,720619.0,11926.0,2431.0,,224068.0,1058899.0,256118.0,3376984.0,997969.0,91579.0,929403.0,207825.0,68434.0,1754310.0,2589438.0,2935465.0,,133045.0,-106.1875,926669.0,3357638.0,10888.0,2724435.0,,-71.0,936762.0,6266.0,856528.0,18225.0,363546.0,33371.0,54543.0,3309092.0,11682.0,822503.0,61417938.0,133909.0,75641.0,5334982.0,375701.0,74850.0,40.0,447482.0,1709560.0,841446.0,758238.0,696136.0,-114.70833333333333,286733.0,587178.0,109604.0,332423.0,-77.0,94691.0,48905.0,979790.0,512240.0,8487.0,4014934.0,3140710.0,-130.0,-110.5625,293998.0,945186.0,102329.0,880077.0,5364.0,,6.0,,737588.0,364033.0,1939.0,2528.0,672120.0,774300.0,1030697.0,-82.0,995058.0,-117.45833333333333,1026778.0,8217.0,8102.0,513528.0,553000.0,1696269.0,1131287.0,-139.0,-44.0,450941.0,1000942.0,1123889.0,132115.0
2022-03-17,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",824.0,dynamic,0.4166666666666667,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16191.0,dynamic,95.83333333333333,,,,,2224531.0,4655733.0,3116.0,3226248.0,5397747.0,585824.0,103143.0,82.0,1958175.0,339764.0,4221856.0,1873573.0,33497.0,1965446.0,1295491.0,6388831.0,647247.0,526208.0,863946.0,794690.0,1724121.0,580878.0,-59.0,1878756.0,940733.0,1605668.0,515738.0,44.0,-130.0,172982.0,317146.0,743006.0,930.0,1897379.0,645913.0,1900941.0,158399.0,1026024.0,398419.0,48544.0,879037.0,43.0,677786.0,629857.0,163351.0,487560.0,70239392.0,470078.0,741967.0,366846.0,662771.0,1330511.0,512138.0,4390595.0,1.0,12.98913043478261,142504.0,204.0,803236.0,915419.0,45092.0,495053.0,3242623.0,284638.0,1435738.0,337417.0,5616835.0,1544953.0,63.0,445919.0,1960202.0,1375094.0,535059.0,654944.0,5256796.0,-54.0,1281564.0,631847.0,14611.0,2081017.0,27.456521739130434,2603725.0,1029698.0,665543.0,520666.0,4619088.0,-139.0,1408977.0,805690.0,90202.0,,595462.0,890591.0,1692984.0,2700493.0,1034589.0,615875.0,613185.0,149496.0,1418915.0,3169353.0,5275913.0,5159132.0,,1015329.0,-103.84782608695652,3126350.0,3119136.0,310421.0,1931256.0,,-62.0,579809.0,346672.0,468214.0,703099.0,175478.0,2648777.0,566202.0,3598112.0,382268.0,781180.0,50451474.0,174077.0,579859.0,6948888.0,213378.0,136384.0,43.0,1399874.0,4535011.0,1183393.0,686949.0,1497897.0,-106.8913043478261,1163932.0,615053.0,581755.0,424196.0,-63.0,766768.0,503991.0,1349857.0,2592673.0,202293.0,4067820.0,2872925.0,-130.0,-105.07608695652173,505584.0,1101874.0,1591908.0,425146.0,144376.0,,10.445652173913043,,1186314.0,990694.0,61064.0,199306.0,1601923.0,506876.0,703888.0,-73.0,1880442.0,-110.80434782608695,488788.0,211328.0,145700.0,1922772.0,1593506.0,1098138.0,1186471.0,-139.0,-46.0,496210.0,518546.0,1729774.0,845585.0
2022-03-16,"MRBTS-5062,LNBTS-5062,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16724.0,dynamic,100.0,,,,164.95833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16747.0,dynamic,95.83333333333333,,,,38.20652173913044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5090,LNBTS-5090,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",813.0,dynamic,0.4166666666666667,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
