begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,discIpReassemblyTimedoutPkts,ipTooBigPackets,ipReassemblyError,ipDataTrafficVolume,ipDataTrafficVolumePckDisc,ipDataTrafficVolumeDiscards,ipDataTrafficVolumePackets,ipRmDropPcktsRtLimTwamp,ipRmDroppedPacketsFiltering,ipRmDropPcktsRtLimCplane,ipRmDropPcktsRtLimSplane,ipRmDropPcktsRtLimSrLteMplane,ipRmDropPcktsRtLimDefault,ipRmDroppedPacketsRateLimiting,ipRmDropPcktsRtLimLteUplane,sctpOutOctets,sctpOutPackets,sctpInPackets,sctpInOctets,tcpInOctets,tcpInPackets,tcpOutOctets,tcpOutPackets,ipv4InReassembledPackets,ipv4InPackets,ipv4InErrors,ipv4OutPackets,ipv4OutOctets,ipv4InOctets,ifOutDroppedPackets,ifInErrors,ifInDiscardedMCastPackets,ifInMCastPackets,ifInMCastOctets,ifOutDroppedOctets,ifInOctets,ifInDiscardedMCastOctets,ifOutPackets,ifOutFragments,ifOutFragPackets,ifOutOctets,ifOutMCastPackets,ifOutMCastOctets
2022-03-11,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15530.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,83579.0,53172163.0,0.0,28714907.0,6819512438.0,65815744344.0,,,,,,,,,,,,,,
2022-03-13,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15582.0,dynamic,100.0,,,,248215770362.0,11406128.0,15415733368.0,194438167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15505.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,66766.0,66766.0,5194540.0,0.0,386847106537.0,5194540.0,260577186.0,1701.0,850.0,61173169736.0,0.0,0.0
2022-03-11,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15459.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,66818.0,66818.0,5199022.0,0.0,25751803938.0,5199022.0,14042219.0,4.0,2.0,3929100142.0,0.0,0.0
2022-03-15,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15537.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1429552.0,0.0,10681.0,12627568.0,103782248.0,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15529.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,751.0,64908184.0,0.0,42969744.0,8619842850.0,76803636348.0,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15554.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,14236597.0,0.0,9260004.0,861818212.0,1316579204.0,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15531.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,169885.0,291616233.0,0.0,208221732.0,50298275485.0,326725184747.0,,,,,,,,,,,,,,
2022-03-13,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15636.0,dynamic,100.0,,,,,,,,,,,,,,,,261696460.0,4984080.0,8930023.0,641307236.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-19,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15531.0,dynamic,91.04166666666667,,,,,,,,,,,,,,,,,,,,,,,,133027.0,272003453.0,0.0,192122599.0,43488530474.0,306617042329.0,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15552.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,6867128.0,51.0,4842242.0,491903460.0,616062300.0,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,16.0,dynamic,95.48611111111111,,,,,,,,0.0,3688303.0,0.0,0.0,3.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15521.0,dynamic,95.69444444444444,,,,,,,,,,,,,,,,,,,,,,,,0.0,7468526.0,0.0,3934309.0,234218136.0,683311956.0,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15493.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,66781.0,66781.0,5195510.0,0.0,109064854.0,5195510.0,7394.0,0.0,0.0,6672415.0,0.0,0.0
2022-03-16,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15632.0,dynamic,100.0,,,,,,,,,,,,,,,,193700684.0,4461407.0,8290142.0,579261400.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15508.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,66633.0,66633.0,5183946.0,0.0,99347157297.0,5183946.0,57885355.0,82.0,41.0,12447918235.0,0.0,0.0
2022-03-15,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15516.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1432393.0,0.0,11798.0,12902626.0,104010862.0,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15503.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,61923.0,61923.0,4818232.0,0.0,101068914.0,4818232.0,66204.0,66.0,66.0,78112602.0,0.0,0.0
2022-03-15,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,315.0,dynamic,0.1388888888888889,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15622.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,329868.0,6184.0,12752373.0,9644.0,,,,,,,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15518.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1429734.0,0.0,7119.0,6716007.0,103843968.0,,,,,,,,,,,,,,
2022-03-19,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15622.0,dynamic,91.04166666666667,,,,,,,,,,,,,,,,,,,,1214817.0,31723.0,83046210.0,66284.0,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15501.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,67024.0,67024.0,5214582.0,0.0,1335329050.0,5214582.0,9264059.0,0.0,0.0,882570956.0,0.0,0.0
2022-03-15,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15552.0,dynamic,98.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.0,6634132.0,101.0,4720887.0,497422164.0,595642160.0,,,,,,,,,,,,,,
2022-03-19,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15557.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.0,1354806.0,0.0,12805.0,12661444.0,98435476.0,,,,,,,,,,,,,,
2022-03-19,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15639.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,573328100.0,6815188.0,8838242.0,652063756.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15566.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,7412470.0,0.0,3777183.0,194970752.0,679617100.0,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15619.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,482802.0,7456.0,13154895.0,11255.0,,,,,,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15502.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,61900.0,61900.0,4815288.0,0.0,126786091971.0,4815288.0,68959966.0,178.0,89.0,14405423170.0,0.0,0.0
2022-03-15,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15514.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,353078.0,354198456.0,0.0,261500507.0,58125655680.0,388814135069.0,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15530.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,111334.0,57323703.0,0.0,31383206.0,6266601236.0,69987083440.0,,,,,,,,,,,,,,
2022-03-13,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15569.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1426726.0,0.0,7643.0,6964924.0,103627226.0,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15529.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,12340.0,59489130.0,0.0,40713785.0,10545732673.0,69455913173.0,,,,,,,,,,,,,,
2022-03-13,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15525.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,10858580.0,0.0,6520824.0,546056132.0,1013095568.0,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15459.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,66750.0,66750.0,5193168.0,0.0,31956723598.0,5193168.0,16838401.0,0.0,0.0,4609661595.0,0.0,0.0
2022-03-11,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15505.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,66821.0,66821.0,5198848.0,0.0,383487594450.0,5198848.0,256031530.0,13792.0,6896.0,55540084356.0,0.0,0.0
2022-03-14,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15506.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,65411.0,65411.0,5089820.0,0.0,153746485578.0,5089820.0,82049132.0,2.0,1.0,23090910860.0,0.0,0.0
2022-03-15,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,66777.0,66777.0,5195328.0,0.0,96751822473.0,5195328.0,50776405.0,16.0,8.0,12931950481.0,0.0,0.0
2022-03-13,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15528.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1411579.0,3.0,15043.0,13400144.0,102581840.0,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15554.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,13949524.0,0.0,9042007.0,838795336.0,1289764120.0,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15490.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,66755.0,66755.0,5193338.0,0.0,814715870.0,5193338.0,4913704.0,0.0,0.0,350098616.0,0.0,0.0
2022-03-19,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15640.0,dynamic,90.97222222222223,,,,,,,,,,,,,,,,634866956.0,8587011.0,13135070.0,952521940.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15539.0,dynamic,98.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,506173.0,245755530.0,0.0,172436760.0,43137239552.0,285716326260.0,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15533.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1432690.0,0.0,12168.0,13116177.0,104021692.0,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15539.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,2882.0,255178909.0,0.0,165352775.0,39776987087.0,295943298392.0,,,,,,,,,,,,,,
2022-03-16,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,33.0,dynamic,97.22222222222223,,,,,,,,0.0,3652419.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-19,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15560.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.0,1367420.0,0.0,7226.0,6830644.0,99352356.0,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15564.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8327417.0,0.0,4475239.0,282878924.0,747981460.0,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15576.0,dynamic,95.83333333333333,,,,416469189312.0,52334011.0,70512952636.0,332775415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15478.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,66178.0,66178.0,5149248.0,0.0,71310615539.0,5149248.0,33792987.0,1236.0,618.0,10097680284.0,0.0,0.0
2022-03-18,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15558.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1432712.0,0.0,12319.0,13437748.0,104040176.0,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15566.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,7599441.0,0.0,3907117.0,210040188.0,694956708.0,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15471.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,65826.0,65826.0,5122008.0,0.0,104408884.0,5122008.0,48954.0,47.0,47.0,57218831.0,0.0,0.0
2022-03-18,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15548.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,7865059.0,238.0,6114363.0,630608788.0,753395512.0,,,,,,,,,,,,,,
2022-03-19,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15495.0,dynamic,90.97222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,60583.0,60583.0,4713654.0,0.0,99221557.0,4713654.0,12925.0,2.0,2.0,13776868.0,0.0,0.0
2022-03-11,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15619.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,324014.0,6022.0,12546179.0,9499.0,,,,,,,,,,,,,,,,,,,,
2022-03-13,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15581.0,dynamic,100.0,,,,78024579991.0,2582424.0,3547708905.0,59695766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15553.0,dynamic,97.36111111111111,,,,,,,,,,,,,,,,,,,,,,,,0.0,3912277.0,8.0,2514454.0,196197460.0,343888060.0,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15485.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,66054.0,66054.0,5139466.0,0.0,234209562403.0,5139466.0,127891974.0,31754.0,15877.0,33186888033.0,0.0,0.0
2022-03-19,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15573.0,dynamic,90.97222222222223,,,,400151685936.0,68454490.0,90621917121.0,333080820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15512.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,66742.0,66742.0,5192574.0,0.0,670650518.0,5192574.0,5389334.0,0.0,0.0,534628664.0,0.0,0.0
2022-03-14,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15609.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,298593.0,4165.0,6477190.0,5559.0,,,,,,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15574.0,dynamic,100.0,,,,195950581681.0,2001178.0,2730945544.0,155594416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15523.0,dynamic,84.58333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.0,1204722.0,0.0,13998.0,12203683.0,87563475.0,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15471.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,66761.0,66761.0,5193956.0,0.0,108347816.0,5193956.0,11507.0,3.0,3.0,12792282.0,0.0,0.0
2022-03-15,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15558.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1433302.0,0.0,12794.0,13346318.0,104067270.0,,,,,,,,,,,,,,
2022-03-19,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15549.0,dynamic,90.97222222222223,,,,,,,,,,,,,,,,,,,,,,,,0.0,8516604.0,7.0,4777808.0,359130180.0,782568644.0,,,,,,,,,,,,,,
2022-03-16,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,30.0,dynamic,100.0,,,,,,,,0.0,1608196.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,299.0,dynamic,0.3472222222222222,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-19,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15489.0,dynamic,86.80555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,57938.0,57938.0,4507712.0,0.0,184138880373.0,4507712.0,112364859.0,32.0,16.0,26828757999.0,0.0,0.0
2022-03-13,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15541.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,6713.0,28587008.0,0.0,16186028.0,4623435618.0,33512889811.0,,,,,,,,,,,,,,
