begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,ifInDiscardedMCastPackets,ifInOctets,ifOutMCastPackets,ifOutFragPackets,ifInMCastPackets,ifOutDroppedPackets,ifOutDroppedOctets,ifInErrors,ifOutFragments,ifInPackets,ifOutOctets,ifInMCastOctets,ifOutMCastOctets,ifInDiscardedMCastOctets,ifOutPackets
2022-03-12,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15463.0,dynamic,100.0,66747.0,796923898.0,0.0,0.0,66747.0,0.0,0.0,0.0,0.0,8878306.0,304512224.0,5192974.0,0.0,5192974.0,4750359.0
2022-03-12,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15464.0,dynamic,100.0,66776.0,1321774162.0,0.0,0.0,66776.0,0.0,0.0,0.0,0.0,14303367.0,861818088.0,5195478.0,0.0,5195478.0,9260002.0
2022-03-12,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15465.0,dynamic,100.0,66745.0,1225546486.0,0.0,0.0,66745.0,0.0,0.0,0.0,0.0,12970414.0,752757172.0,5193182.0,0.0,5193182.0,8125838.0
2022-03-12,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15466.0,dynamic,95.83333333333333,64031.0,522612026.0,0.0,0.0,64031.0,0.0,0.0,0.0,0.0,5801389.0,382458616.0,4981858.0,0.0,4981858.0,3870257.0
2022-03-12,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15467.0,dynamic,95.83333333333333,64028.0,102793353.0,0.0,6.0,64028.0,0.0,0.0,0.0,6.0,1410217.0,12378001.0,4981342.0,0.0,4981342.0,13781.0
2022-03-12,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15468.0,dynamic,100.0,66793.0,418479814.0,0.0,0.0,66793.0,0.0,0.0,0.0,0.0,4651348.0,322608596.0,5196746.0,0.0,5196746.0,3165784.0
2022-03-12,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15469.0,dynamic,100.0,66081.0,106173774.0,0.0,4.0,66081.0,0.0,0.0,0.0,4.0,1456084.0,7276246.0,5141350.0,0.0,5141350.0,9844.0
2022-03-12,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15470.0,dynamic,100.0,65596.0,734478062.0,0.0,0.0,65596.0,0.0,0.0,0.0,0.0,7693203.0,608400624.0,5103838.0,0.0,5103838.0,5710893.0
2022-03-12,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15471.0,dynamic,100.0,66291.0,104854396.0,0.0,20.0,66291.0,0.0,0.0,0.0,20.0,1436759.0,14138858.0,5157874.0,0.0,5157874.0,15558.0
2022-03-12,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15472.0,dynamic,100.0,66068.0,376788444301.0,0.0,21271.0,66068.0,0.0,0.0,0.0,42542.0,329405078.0,54463152246.0,5140494.0,0.0,5140494.0,242575998.0
2022-03-12,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,66778.0,108076969595.0,0.0,1.0,66778.0,0.0,0.0,0.0,2.0,93504623.0,12394874943.0,5195592.0,0.0,5195592.0,55842183.0
2022-03-12,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15474.0,dynamic,100.0,66534.0,107692254.0,0.0,2.0,66534.0,0.0,0.0,0.0,2.0,1477477.0,13493291.0,5176716.0,0.0,5176716.0,12687.0
2022-03-12,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15475.0,dynamic,93.05555555555556,61956.0,100894615.0,0.0,5.0,61956.0,0.0,0.0,0.0,5.0,1384108.0,13918735.0,4820504.0,0.0,4820504.0,15323.0
2022-03-12,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15476.0,dynamic,100.0,66754.0,1025326672.0,0.0,0.0,66754.0,0.0,0.0,0.0,0.0,11013264.0,537689776.0,5193580.0,0.0,5193580.0,6517983.0
2022-03-12,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15477.0,dynamic,100.0,66739.0,700147428.0,0.0,0.0,66739.0,0.0,0.0,0.0,0.0,7666162.0,210039756.0,5192380.0,0.0,5192380.0,3907108.0
2022-03-12,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15478.0,dynamic,100.0,66067.0,58508792103.0,0.0,0.0,66067.0,0.0,0.0,0.0,0.0,49181978.0,8219637447.0,5139632.0,0.0,5139632.0,26600937.0
2022-03-12,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15479.0,dynamic,100.0,66806.0,106687508.0,0.0,6.0,66806.0,0.0,0.0,0.0,6.0,1463780.0,7075125.0,5197602.0,0.0,5197602.0,8414.0
2022-03-12,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15480.0,dynamic,100.0,66784.0,796799758.0,0.0,0.0,66784.0,0.0,0.0,0.0,0.0,8764820.0,311196824.0,5195934.0,0.0,5195934.0,4703961.0
2022-03-12,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,100.0,66753.0,55635953642.0,0.0,44.0,66753.0,0.0,0.0,0.0,88.0,47748745.0,7345183689.0,5193592.0,0.0,5193592.0,25822913.0
2022-03-12,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15487.0,dynamic,100.0,66681.0,28989649583.0,0.0,0.0,66681.0,0.0,0.0,0.0,0.0,25924844.0,5555741699.0,5187786.0,0.0,5187786.0,17512659.0
2022-03-12,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15488.0,dynamic,100.0,66762.0,179032387931.0,0.0,4366.0,66762.0,0.0,0.0,0.0,8732.0,155358506.0,25518012678.0,5194220.0,0.0,5194220.0,98613158.0
2022-03-12,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15489.0,dynamic,100.0,66784.0,204861414527.0,0.0,292.0,66784.0,0.0,0.0,0.0,584.0,177129721.0,28079603065.0,5195796.0,0.0,5195796.0,120877720.0
2022-03-12,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15490.0,dynamic,100.0,66783.0,854443464.0,0.0,0.0,66783.0,0.0,0.0,0.0,0.0,9343252.0,378136396.0,5196084.0,0.0,5196084.0,5186048.0
2022-03-12,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15491.0,dynamic,100.0,66762.0,109118212.0,0.0,0.0,66762.0,0.0,0.0,0.0,0.0,1498257.0,12871335.0,5194312.0,0.0,5194312.0,10890.0
2022-03-12,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15492.0,dynamic,100.0,66754.0,109151606.0,0.0,0.0,66754.0,0.0,0.0,0.0,0.0,1498458.0,12875830.0,5193488.0,0.0,5193488.0,11144.0
2022-03-12,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15493.0,dynamic,100.0,66760.0,108301310.0,0.0,6.0,66760.0,0.0,0.0,0.0,6.0,1485609.0,7053670.0,5194060.0,0.0,5194060.0,8451.0
2022-03-12,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15494.0,dynamic,100.0,66028.0,106446858.0,0.0,4.0,66028.0,0.0,0.0,0.0,4.0,1460199.0,13778739.0,5137202.0,0.0,5137202.0,15128.0
2022-03-12,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15495.0,dynamic,100.0,66744.0,109136344.0,0.0,0.0,66744.0,0.0,0.0,0.0,0.0,1498446.0,13204859.0,5192642.0,0.0,5192642.0,11188.0
2022-03-12,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15496.0,dynamic,100.0,66070.0,290937324.0,0.0,0.0,66070.0,0.0,0.0,0.0,0.0,3247794.0,134909816.0,5140424.0,0.0,5140424.0,1799629.0
2022-03-12,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15497.0,dynamic,100.0,66706.0,108902782.0,0.0,0.0,66706.0,0.0,0.0,0.0,0.0,1494796.0,6464778.0,5189740.0,0.0,5189740.0,6337.0
2022-03-12,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15498.0,dynamic,93.05555555555556,61958.0,1256897496.0,0.0,0.0,61958.0,0.0,0.0,0.0,0.0,14000763.0,883876968.0,4820204.0,0.0,4820204.0,9556742.0
2022-03-12,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15499.0,dynamic,100.0,66769.0,108275428.0,0.0,1.0,66769.0,0.0,0.0,0.0,1.0,1485971.0,6945449.0,5194964.0,0.0,5194964.0,7372.0
2022-03-12,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15500.0,dynamic,100.0,66765.0,108980638.0,0.0,0.0,66765.0,0.0,0.0,0.0,0.0,1495790.0,6666157.0,5194506.0,0.0,5194506.0,6538.0
2022-03-12,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15501.0,dynamic,100.0,66991.0,1334087728.0,0.0,0.0,66991.0,0.0,0.0,0.0,0.0,14220613.0,883911536.0,5212356.0,0.0,5212356.0,9557150.0
2022-03-12,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15502.0,dynamic,97.36111111111111,63450.0,136906665746.0,0.0,2.0,63450.0,0.0,0.0,0.0,4.0,117306508.0,21430567449.0,4936712.0,0.0,4936712.0,79259822.0
2022-03-12,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15503.0,dynamic,97.36111111111111,63492.0,103151488.0,0.0,6.0,63492.0,0.0,0.0,0.0,6.0,1420812.0,75961493.0,4940072.0,0.0,4940072.0,57416.0
2022-03-12,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15504.0,dynamic,100.0,66044.0,843698954.0,0.0,0.0,66044.0,0.0,0.0,0.0,0.0,9043398.0,714911328.0,5138482.0,0.0,5138482.0,6765183.0
2022-03-12,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15505.0,dynamic,100.0,66766.0,386847106537.0,0.0,850.0,66766.0,0.0,0.0,0.0,1701.0,351716695.0,61173169736.0,5194540.0,0.0,5194540.0,260577186.0
2022-03-12,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15506.0,dynamic,100.0,66320.0,156015810191.0,0.0,0.0,66320.0,0.0,0.0,0.0,0.0,132415771.0,24373223313.0,5160148.0,0.0,5160148.0,83684495.0
2022-03-12,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15507.0,dynamic,97.36111111111111,63348.0,348814726.0,0.0,0.0,63348.0,0.0,0.0,0.0,0.0,3975607.0,196196256.0,4928322.0,0.0,4928322.0,2514443.0
2022-03-12,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15508.0,dynamic,100.0,66743.0,91895089461.0,0.0,13.0,66743.0,0.0,0.0,0.0,28.0,80823918.0,17650785737.0,5192792.0,0.0,5192792.0,55762178.0
2022-03-12,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15509.0,dynamic,100.0,66783.0,317611617070.0,0.0,428.0,66783.0,0.0,0.0,0.0,856.0,277977047.0,47332487108.0,5195946.0,0.0,5195946.0,200452750.0
2022-03-12,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15510.0,dynamic,100.0,65587.0,105373415.0,0.0,5.0,65587.0,0.0,0.0,0.0,5.0,1445519.0,13406567.0,5103256.0,0.0,5103256.0,13909.0
2022-03-12,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15511.0,dynamic,100.0,66771.0,713041040.0,0.0,0.0,66771.0,0.0,0.0,0.0,0.0,7828467.0,234188280.0,5194664.0,0.0,5194664.0,4219175.0
2022-03-12,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15512.0,dynamic,100.0,66529.0,640506682.0,0.0,0.0,66529.0,0.0,0.0,0.0,0.0,7162078.0,534282496.0,5176270.0,0.0,5176270.0,5042024.0
2022-03-13,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15456.0,dynamic,100.0,65800.0,409070118.0,0.0,0.0,65800.0,0.0,0.0,0.0,0.0,4555612.0,263200540.0,5119422.0,0.0,5119422.0,2889720.0
2022-03-13,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15457.0,dynamic,100.0,66419.0,320697971224.0,0.0,27.0,66419.0,0.0,0.0,0.0,54.0,279040047.0,54077424694.0,5167884.0,0.0,5167884.0,184772000.0
2022-03-13,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15458.0,dynamic,100.0,66787.0,108994596.0,0.0,0.0,66787.0,0.0,0.0,0.0,0.0,1496386.0,13165892.0,5196082.0,0.0,5196082.0,12366.0
2022-03-13,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15459.0,dynamic,100.0,66783.0,33518273432.0,0.0,45.0,66783.0,0.0,0.0,0.0,90.0,28653956.0,4623506185.0,5195992.0,0.0,5195992.0,16186090.0
2022-03-13,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15460.0,dynamic,100.0,66742.0,66847301332.0,0.0,2.0,66742.0,0.0,0.0,0.0,4.0,56699030.0,8443545222.0,5192482.0,0.0,5192482.0,35324015.0
2022-03-13,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15461.0,dynamic,100.0,66537.0,725007124.0,0.0,0.0,66537.0,0.0,0.0,0.0,0.0,7920723.0,250942852.0,5176588.0,0.0,5176588.0,4140300.0
2022-03-13,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15462.0,dynamic,97.5,65169.0,395718103407.0,0.0,84.0,65169.0,0.0,0.0,0.0,168.0,359685084.0,65313184528.0,5070138.0,0.0,5070138.0,250366368.0
2022-03-13,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15463.0,dynamic,100.0,66803.0,765130892.0,0.0,0.0,66803.0,0.0,0.0,0.0,0.0,8515339.0,285100376.0,5197408.0,0.0,5197408.0,4532059.0
2022-03-13,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15464.0,dynamic,97.01388888888889,64541.0,1266991584.0,0.0,0.0,64541.0,0.0,0.0,0.0,0.0,13664913.0,834127728.0,5021324.0,0.0,5021324.0,8910721.0
2022-03-13,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15465.0,dynamic,100.0,66782.0,1202911296.0,0.0,0.0,66782.0,0.0,0.0,0.0,0.0,12738516.0,745892944.0,5195728.0,0.0,5195728.0,8000771.0
2022-03-13,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15466.0,dynamic,100.0,65903.0,522267298.0,0.0,0.0,65903.0,0.0,0.0,0.0,0.0,5821212.0,381925588.0,5127110.0,0.0,5127110.0,3948645.0
2022-03-13,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15467.0,dynamic,100.0,65952.0,107709165.0,0.0,1.0,65952.0,0.0,0.0,0.0,1.0,1478815.0,12630138.0,5130570.0,0.0,5130570.0,11722.0
2022-03-13,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15468.0,dynamic,100.0,66743.0,439876728.0,0.0,0.0,66743.0,0.0,0.0,0.0,0.0,4902395.0,342864112.0,5192608.0,0.0,5192608.0,3315895.0
2022-03-13,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15469.0,dynamic,100.0,66193.0,108251844.0,0.0,14.0,66193.0,0.0,0.0,0.0,14.0,1484405.0,7561775.0,5149436.0,0.0,5149436.0,10594.0
2022-03-13,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15470.0,dynamic,100.0,65063.0,780326948.0,0.0,0.0,65063.0,0.0,0.0,0.0,0.0,8187014.0,674856028.0,5062164.0,0.0,5062164.0,6482652.0
2022-03-13,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15471.0,dynamic,100.0,65788.0,107699980.0,0.0,16.0,65788.0,0.0,0.0,0.0,16.0,1477367.0,13400144.0,5118140.0,0.0,5118140.0,15043.0
2022-03-13,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15472.0,dynamic,100.0,66185.0,365123314938.0,0.0,169.0,66185.0,0.0,0.0,0.0,338.0,317194893.0,54177243314.0,5149256.0,0.0,5149256.0,231799526.0
2022-03-13,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,66556.0,99096431745.0,0.0,0.0,66556.0,0.0,0.0,0.0,0.0,84173849.0,11011989013.0,5177878.0,0.0,5177878.0,48917731.0
2022-03-13,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15474.0,dynamic,100.0,66403.0,108660420.0,0.0,3.0,66403.0,0.0,0.0,0.0,3.0,1490222.0,13892950.0,5166420.0,0.0,5166420.0,14279.0
2022-03-13,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15475.0,dynamic,97.5,65164.0,106391881.0,0.0,1.0,65164.0,0.0,0.0,0.0,1.0,1460615.0,14454231.0,5069922.0,0.0,5069922.0,13921.0
2022-03-13,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15476.0,dynamic,100.0,66767.0,1018289144.0,0.0,0.0,66767.0,0.0,0.0,0.0,0.0,10925334.0,546057260.0,5194712.0,0.0,5194712.0,6520820.0
2022-03-13,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15477.0,dynamic,100.0,66746.0,677995260.0,0.0,0.0,66746.0,0.0,0.0,0.0,0.0,7419121.0,203105344.0,5192940.0,0.0,5192940.0,3770012.0
2022-03-13,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15478.0,dynamic,100.0,66178.0,71310615539.0,0.0,618.0,66178.0,0.0,0.0,0.0,1236.0,59804897.0,10097680284.0,5149248.0,0.0,5149248.0,33792987.0
2022-03-13,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15479.0,dynamic,100.0,66779.0,109021544.0,0.0,0.0,66779.0,0.0,0.0,0.0,0.0,1496219.0,6930651.0,5195764.0,0.0,5195764.0,7326.0
2022-03-13,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15480.0,dynamic,100.0,66735.0,784703616.0,0.0,0.0,66735.0,0.0,0.0,0.0,0.0,8632126.0,312044564.0,5192336.0,0.0,5192336.0,4651245.0
2022-03-13,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15481.0,dynamic,100.0,66794.0,317726588364.0,0.0,695.0,66794.0,0.0,0.0,0.0,1390.0,281273651.0,47121964399.0,5196964.0,0.0,5196964.0,203722845.0
2022-03-13,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15482.0,dynamic,100.0,65150.0,327483008972.0,0.0,130923.0,65150.0,0.0,0.0,0.0,261846.0,289936361.0,50810681100.0,5068756.0,0.0,5068756.0,210652425.0
2022-03-13,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15483.0,dynamic,100.0,66521.0,108670036.0,0.0,0.0,66521.0,0.0,0.0,0.0,0.0,1491387.0,6795826.0,5175400.0,0.0,5175400.0,7401.0
2022-03-13,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15484.0,dynamic,100.0,66737.0,109103548.0,0.0,0.0,66737.0,0.0,0.0,0.0,0.0,1497836.0,12812650.0,5192266.0,0.0,5192266.0,11666.0
2022-03-13,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15485.0,dynamic,100.0,65950.0,229340253354.0,0.0,37664.0,65950.0,0.0,0.0,0.0,75328.0,194800504.0,30327861106.0,5130778.0,0.0,5130778.0,121168748.0
2022-03-13,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,100.0,66514.0,62312703965.0,0.0,418.0,66514.0,0.0,0.0,0.0,836.0,54370135.0,7833213805.0,5175162.0,0.0,5175162.0,28022274.0
2022-03-13,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15487.0,dynamic,100.0,66719.0,24303949581.0,0.0,0.0,66719.0,0.0,0.0,0.0,0.0,20868423.0,3474122779.0,5191010.0,0.0,5191010.0,11457580.0
2022-03-13,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15488.0,dynamic,100.0,66802.0,186682758988.0,0.0,2075.0,66802.0,0.0,0.0,0.0,4150.0,161796798.0,23158960454.0,5197558.0,0.0,5197558.0,97601990.0
